SourceID,TargetID,Relationship Strenght
9075,3436,"4,500%"
9079,3545,"4,500%"
9081,9229,"4,500%"
9081,7816,"4,500%"
9081,4463,"4,500%"
9081,4273,"4,500%"
9081,3326,"4,500%"
9084,9773,"4,500%"
9084,9341,"4,500%"
9084,8483,"4,500%"
9084,3436,"4,500%"
9084,2709,"4,500%"
9084,742,"4,500%"
9085,9779,"4,500%"
9085,9772,"4,500%"
9085,8483,"4,500%"
9085,7712,"4,500%"
9085,4639,"4,500%"
9085,2709,"4,500%"
9085,465,"4,500%"
9086,10123,"4,500%"
9086,10112,"4,500%"
9086,9141,"4,500%"
9086,9140,"4,500%"
9086,9131,"4,500%"
9086,9129,"4,500%"
9086,9111,"4,500%"
9086,9110,"4,500%"
9086,9109,"4,500%"
9086,9108,"4,500%"
9086,9104,"4,500%"
9086,9099,"4,500%"
9086,9098,"4,500%"
9086,9050,"4,500%"
9086,8943,"4,500%"
9086,8902,"4,500%"
9086,8876,"4,500%"
9086,8871,"4,500%"
9086,8870,"4,500%"
9086,8869,"4,500%"
9086,8866,"4,500%"
9086,8843,"4,500%"
9086,8776,"4,500%"
9086,8774,"4,500%"
9086,8130,"4,500%"
9086,7986,"4,500%"
9086,7979,"4,500%"
9086,7860,"4,500%"
9086,4585,"4,500%"
9086,4584,"4,500%"
9086,4447,"4,500%"
9086,4386,"4,500%"
9086,3918,"4,500%"
9086,3827,"4,500%"
9086,3776,"4,500%"
9086,1921,"4,500%"
9086,1908,"4,500%"
9086,1145,"4,500%"
9086,534,"4,500%"
9086,523,"4,500%"
9086,504,"4,500%"
9086,419,"4,500%"
9086,414,"4,500%"
9086,395,"4,500%"
9086,320,"4,500%"
9094,3436,"4,500%"
9096,5772,"4,500%"
9096,4275,"4,500%"
9096,1134,"4,500%"
9098,9492,"4,500%"
9098,9460,"4,500%"
9098,9293,"4,500%"
9098,4542,"4,500%"
9098,3639,"4,500%"
9098,3570,"4,500%"
9098,2202,"4,500%"
9098,2153,"4,500%"
9098,560,"4,500%"
9099,7746,"4,500%"
9099,3570,"4,500%"
9100,10014,"4,500%"
9100,4535,"4,500%"
9100,1163,"4,500%"
9101,5815,"4,500%"
9101,5602,"4,500%"
9101,5091,"4,500%"
9101,3261,"4,500%"
9102,6172,"4,500%"
9103,9422,"4,500%"
9103,9417,"4,500%"
9103,9414,"4,500%"
9103,9413,"4,500%"
9103,9412,"4,500%"
9105,9415,"4,500%"
9105,9308,"4,500%"
9105,7746,"4,500%"
9105,5331,"4,500%"
9109,7677,"4,500%"
9109,3985,"4,500%"
9109,2351,"4,500%"
9109,1123,"4,500%"
9109,1116,"4,500%"
9109,1074,"4,500%"
9109,1073,"4,500%"
9109,751,"4,500%"
9109,496,"4,500%"
9110,9664,"4,500%"
9110,1143,"4,500%"
9110,438,"4,500%"
9111,9610,"4,500%"
9111,7791,"4,500%"
9111,3776,"4,500%"
9111,2815,"4,500%"
9111,1116,"4,500%"
9111,1074,"4,500%"
9111,105,"4,500%"
9112,9140,"4,500%"
9112,9111,"4,500%"
9112,9109,"4,500%"
9112,9108,"4,500%"
9112,4386,"4,500%"
9112,4386,"4,500%"
9112,3918,"4,500%"
9113,8924,"4,500%"
9113,7838,"4,500%"
9113,929,"4,500%"
9115,10123,"4,500%"
9115,9158,"4,500%"
9115,9145,"4,500%"
9115,9141,"4,500%"
9115,9140,"4,500%"
9115,9136,"4,500%"
9115,9111,"4,500%"
9115,9099,"4,500%"
9115,8924,"4,500%"
9115,4386,"4,500%"
9115,3877,"4,500%"
9115,3827,"4,500%"
9115,3722,"4,500%"
9115,395,"4,500%"
9118,9143,"4,500%"
9118,9141,"4,500%"
9118,9140,"4,500%"
9118,9111,"4,500%"
9118,9109,"4,500%"
9118,9099,"4,500%"
9118,4386,"4,500%"
9118,3921,"4,500%"
9118,3877,"4,500%"
9121,9143,"4,500%"
9121,9140,"4,500%"
9121,9138,"4,500%"
9121,9136,"4,500%"
9121,9111,"4,500%"
9121,9110,"4,500%"
9121,9099,"4,500%"
9121,9098,"4,500%"
9121,8999,"4,500%"
9121,8998,"4,500%"
9121,8937,"4,500%"
9121,8936,"4,500%"
9121,8892,"4,500%"
9121,8876,"4,500%"
9121,8869,"4,500%"
9121,8866,"4,500%"
9121,8843,"4,500%"
9121,4386,"4,500%"
9121,3918,"4,500%"
9121,3631,"4,500%"
9122,10085,"4,500%"
9122,8483,"4,500%"
9123,9161,"4,500%"
9123,9116,"4,500%"
9123,9111,"4,500%"
9123,9110,"4,500%"
9123,9109,"4,500%"
9123,8310,"4,500%"
9123,4386,"4,500%"
9123,3969,"4,500%"
9123,3918,"4,500%"
9124,9279,"4,500%"
9124,9146,"4,500%"
9124,9145,"4,500%"
9124,9141,"4,500%"
9124,9138,"4,500%"
9124,9126,"4,500%"
9124,9122,"4,500%"
9124,9110,"4,500%"
9124,9109,"4,500%"
9124,9108,"4,500%"
9124,9057,"4,500%"
9124,9054,"4,500%"
9124,8998,"4,500%"
9124,8923,"4,500%"
9124,8912,"4,500%"
9124,8876,"4,500%"
9124,8866,"4,500%"
9124,8792,"4,500%"
9124,8705,"4,500%"
9124,8647,"4,500%"
9124,8646,"4,500%"
9124,8332,"4,500%"
9124,8200,"4,500%"
9124,8096,"4,500%"
9124,4386,"4,500%"
9124,4386,"4,500%"
9124,3918,"4,500%"
9125,9140,"4,500%"
9125,9110,"4,500%"
9125,8843,"4,500%"
9125,4386,"4,500%"
9127,9141,"4,500%"
9127,9140,"4,500%"
9127,9138,"4,500%"
9127,9131,"4,500%"
9127,9116,"4,500%"
9127,9111,"4,500%"
9127,9110,"4,500%"
9127,9109,"4,500%"
9127,8876,"4,500%"
9127,4386,"4,500%"
9127,3918,"4,500%"
9130,9141,"4,500%"
9130,9100,"4,500%"
9130,7968,"4,500%"
9130,7696,"4,500%"
9130,7691,"4,500%"
9130,3918,"4,500%"
9130,3896,"4,500%"
9130,3586,"4,500%"
9130,2714,"4,500%"
9130,1764,"4,500%"
9130,398,"4,500%"
9130,395,"4,500%"
9131,10123,"4,500%"
9131,10112,"4,500%"
9131,4584,"4,500%"
9131,3918,"4,500%"
9131,3877,"4,500%"
9131,3827,"4,500%"
9131,534,"4,500%"
9131,395,"4,500%"
9131,292,"4,500%"
9132,9281,"4,500%"
9132,9111,"4,500%"
9132,9110,"4,500%"
9132,9050,"4,500%"
9132,8999,"4,500%"
9132,8998,"4,500%"
9132,8936,"4,500%"
9132,8911,"4,500%"
9132,8843,"4,500%"
9132,8685,"4,500%"
9132,8684,"4,500%"
9132,8681,"4,500%"
9132,8310,"4,500%"
9132,4610,"4,500%"
9132,4574,"4,500%"
9132,4386,"4,500%"
9132,4386,"4,500%"
9132,3918,"4,500%"
9134,9148,"4,500%"
9134,9141,"4,500%"
9134,9138,"4,500%"
9134,9126,"4,500%"
9134,9116,"4,500%"
9134,9111,"4,500%"
9134,9109,"4,500%"
9134,9108,"4,500%"
9134,8782,"4,500%"
9134,4386,"4,500%"
9134,3918,"4,500%"
9134,3827,"4,500%"
9134,998,"4,500%"
9135,9141,"4,500%"
9135,9140,"4,500%"
9135,9138,"4,500%"
9135,9116,"4,500%"
9135,9110,"4,500%"
9135,9109,"4,500%"
9135,4386,"4,500%"
9136,10112,"4,500%"
9136,9487,"4,500%"
9136,9486,"4,500%"
9136,9485,"4,500%"
9136,9484,"4,500%"
9136,9483,"4,500%"
9136,9355,"4,500%"
9136,9334,"4,500%"
9136,9323,"4,500%"
9136,9289,"4,500%"
9136,9178,"4,500%"
9136,9143,"4,500%"
9136,9141,"4,500%"
9136,9138,"4,500%"
9136,9110,"4,500%"
9136,9099,"4,500%"
9136,9098,"4,500%"
9136,9078,"4,500%"
9136,8892,"4,500%"
9136,8876,"4,500%"
9136,8870,"4,500%"
9136,8781,"4,500%"
9136,8778,"4,500%"
9136,8776,"4,500%"
9136,8775,"4,500%"
9136,8612,"4,500%"
9136,8251,"4,500%"
9136,7872,"4,500%"
9136,7860,"4,500%"
9136,7691,"4,500%"
9136,7688,"4,500%"
9136,4386,"4,500%"
9136,4386,"4,500%"
9136,3827,"4,500%"
9136,3449,"4,500%"
9136,3422,"4,500%"
9136,1921,"4,500%"
9136,1908,"4,500%"
9137,9161,"4,500%"
9137,9141,"4,500%"
9137,9140,"4,500%"
9137,9136,"4,500%"
9137,9131,"4,500%"
9137,9116,"4,500%"
9137,9111,"4,500%"
9137,9109,"4,500%"
9137,8924,"4,500%"
9137,8792,"4,500%"
9137,4386,"4,500%"
9137,3918,"4,500%"
9139,9161,"4,500%"
9139,9151,"4,500%"
9139,9143,"4,500%"
9139,9140,"4,500%"
9139,9138,"4,500%"
9139,9123,"4,500%"
9139,9111,"4,500%"
9139,9110,"4,500%"
9139,9109,"4,500%"
9139,9108,"4,500%"
9139,9098,"4,500%"
9139,8876,"4,500%"
9139,8866,"4,500%"
9139,8843,"4,500%"
9139,8792,"4,500%"
9139,3969,"4,500%"
9139,3918,"4,500%"
9141,4386,"4,500%"
9141,4197,"4,500%"
9141,3570,"4,500%"
9141,436,"4,500%"
9142,9192,"4,500%"
9142,9152,"4,500%"
9142,9143,"4,500%"
9142,9140,"4,500%"
9142,9138,"4,500%"
9142,9111,"4,500%"
9142,9109,"4,500%"
9142,9108,"4,500%"
9142,9099,"4,500%"
9142,9098,"4,500%"
9142,8876,"4,500%"
9142,8843,"4,500%"
9142,4386,"4,500%"
9142,3631,"4,500%"
9142,1766,"4,500%"
9145,9140,"4,500%"
9145,9099,"4,500%"
9145,3918,"4,500%"
9147,9111,"4,500%"
9147,9110,"4,500%"
9147,9109,"4,500%"
9147,9098,"4,500%"
9147,8888,"4,500%"
9147,8876,"4,500%"
9147,8866,"4,500%"
9147,7838,"4,500%"
9148,10091,"4,500%"
9148,10085,"4,500%"
9148,7838,"4,500%"
9149,7823,"4,500%"
9151,10124,"4,500%"
9151,9851,"4,500%"
9151,3918,"4,500%"
9151,2709,"4,500%"
9151,1073,"4,500%"
9153,8870,"4,500%"
9155,9140,"4,500%"
9155,9131,"4,500%"
9155,9116,"4,500%"
9157,9141,"4,500%"
9157,9140,"4,500%"
9157,9138,"4,500%"
9157,9131,"4,500%"
9157,9116,"4,500%"
9157,9111,"4,500%"
9157,9110,"4,500%"
9157,9109,"4,500%"
9157,8876,"4,500%"
9157,4386,"4,500%"
9157,3918,"4,500%"
9158,3918,"4,500%"
9158,293,"4,500%"
9161,9143,"4,500%"
9161,9140,"4,500%"
9161,9099,"4,500%"
9161,4584,"4,500%"
9161,3918,"4,500%"
9164,8693,"4,500%"
9164,4858,"4,500%"
9164,3570,"4,500%"
9173,8256,"4,500%"
9183,9482,"4,500%"
9183,9224,"4,500%"
9183,9212,"4,500%"
9183,9111,"4,500%"
9183,9098,"4,500%"
9183,9085,"4,500%"
9183,9081,"4,500%"
9183,9076,"4,500%"
9183,8970,"4,500%"
9183,8965,"4,500%"
9183,8962,"4,500%"
9183,8952,"4,500%"
9183,8756,"4,500%"
9183,8695,"4,500%"
9183,8156,"4,500%"
9183,8097,"4,500%"
9183,8096,"4,500%"
9187,9050,"4,500%"
9187,8999,"4,500%"
9188,9469,"4,500%"
9190,9470,"4,500%"
9190,8174,"4,500%"
9190,6512,"4,500%"
9190,1042,"4,500%"
9199,9223,"4,500%"
9199,9081,"4,500%"
9199,9031,"4,500%"
9199,9000,"4,500%"
9199,8973,"4,500%"
9199,8935,"4,500%"
9199,8756,"4,500%"
9199,4574,"4,500%"
9199,4570,"4,500%"
9199,4301,"4,500%"
9200,9470,"4,500%"
9200,9233,"4,500%"
9200,9232,"4,500%"
9200,9227,"4,500%"
9200,9070,"4,500%"
9200,9063,"4,500%"
9200,9033,"4,500%"
9200,9025,"4,500%"
9200,9005,"4,500%"
9200,9001,"4,500%"
9200,8993,"4,500%"
9200,8973,"4,500%"
9200,8959,"4,500%"
9200,8952,"4,500%"
9200,8937,"4,500%"
9200,8936,"4,500%"
9200,8912,"4,500%"
9200,8896,"4,500%"
9200,4574,"4,500%"
9204,5689,"4,500%"
9213,8501,"4,500%"
9213,7947,"4,500%"
9213,6513,"4,500%"
9213,2653,"4,500%"
9214,1921,"4,500%"
9216,8999,"4,500%"
9216,7490,"4,500%"
9216,2133,"4,500%"
9218,8935,"4,500%"
9218,4574,"4,500%"
9219,291,"4,500%"
9220,9388,"4,500%"
9224,3023,"4,500%"
9226,7837,"4,500%"
9229,8999,"4,500%"
9229,8984,"4,500%"
9229,8975,"4,500%"
9229,8912,"4,500%"
9229,4584,"4,500%"
9229,3996,"4,500%"
9229,3944,"4,500%"
9229,1921,"4,500%"
9233,9152,"4,500%"
9233,9141,"4,500%"
9233,9140,"4,500%"
9233,9138,"4,500%"
9233,9136,"4,500%"
9233,9131,"4,500%"
9233,9126,"4,500%"
9233,9114,"4,500%"
9233,9111,"4,500%"
9233,9110,"4,500%"
9233,9109,"4,500%"
9233,4386,"4,500%"
9233,3918,"4,500%"
9238,7954,"4,500%"
9242,7303,"4,500%"
9242,4488,"4,500%"
9242,4373,"4,500%"
9242,3878,"4,500%"
9242,3578,"4,500%"
9242,2756,"4,500%"
9243,9308,"4,500%"
9244,9274,"4,500%"
9244,4301,"4,500%"
9245,3069,"4,500%"
9246,8334,"4,500%"
9256,9054,"4,500%"
9260,9274,"4,500%"
9262,8693,"4,500%"
9272,9191,"4,500%"
9272,8298,"4,500%"
9272,7538,"4,500%"
9272,4488,"4,500%"
9272,4373,"4,500%"
9272,4002,"4,500%"
9272,3999,"4,500%"
9272,2858,"4,500%"
9272,2756,"4,500%"
9273,9054,"4,500%"
9273,8693,"4,500%"
9274,9984,"4,500%"
9274,9517,"4,500%"
9274,7304,"4,500%"
9274,6321,"4,500%"
9274,4488,"4,500%"
9274,4373,"4,500%"
9274,3999,"4,500%"
9274,3771,"4,500%"
9274,3578,"4,500%"
9274,3300,"4,500%"
9274,3276,"4,500%"
9274,2858,"4,500%"
9274,2778,"4,500%"
9274,2756,"4,500%"
9274,178,"4,500%"
9276,307,"4,500%"
9283,8984,"4,500%"
9284,8319,"4,500%"
9284,751,"4,500%"
9284,745,"4,500%"
9287,9054,"4,500%"
9287,873,"4,500%"
9288,356,"4,500%"
9289,9151,"4,500%"
9289,9136,"4,500%"
9289,9110,"4,500%"
9289,9050,"4,500%"
9289,8924,"4,500%"
9289,8843,"4,500%"
9289,8310,"4,500%"
9289,4386,"4,500%"
9295,4406,"4,500%"
9295,3545,"4,500%"
9295,3298,"4,500%"
9306,9545,"4,500%"
9306,9493,"4,500%"
9306,9481,"4,500%"
9306,9480,"4,500%"
9306,9470,"4,500%"
9306,9441,"4,500%"
9306,9416,"4,500%"
9306,9381,"4,500%"
9306,9380,"4,500%"
9306,9379,"4,500%"
9306,9378,"4,500%"
9306,9377,"4,500%"
9306,9375,"4,500%"
9306,9374,"4,500%"
9306,9373,"4,500%"
9306,9372,"4,500%"
9306,9371,"4,500%"
9306,9293,"4,500%"
9306,9291,"4,500%"
9306,9221,"4,500%"
9306,8249,"4,500%"
9306,8130,"4,500%"
9306,6519,"4,500%"
9306,4428,"4,500%"
9306,4386,"4,500%"
9306,546,"4,500%"
9308,7916,"4,500%"
9308,3517,"4,500%"
9308,2575,"4,500%"
9308,1117,"4,500%"
9318,9452,"4,500%"
9318,9322,"4,500%"
9330,7300,"4,500%"
9336,8296,"4,500%"
9345,9274,"4,500%"
9345,8999,"4,500%"
9345,8935,"4,500%"
9345,4301,"4,500%"
9347,9054,"4,500%"
9347,8339,"4,500%"
9347,3729,"4,500%"
9349,954,"4,500%"
9357,8999,"4,500%"
9357,8208,"4,500%"
9357,3944,"4,500%"
9385,9100,"4,500%"
9385,3570,"4,500%"
9393,9566,"4,500%"
9393,9440,"4,500%"
9393,9370,"4,500%"
9393,8340,"4,500%"
9393,8286,"4,500%"
9393,7659,"4,500%"
9393,7657,"4,500%"
9393,7648,"4,500%"
9417,560,"4,500%"
9452,9567,"4,500%"
9452,9289,"4,500%"
9452,8998,"4,500%"
9467,8298,"4,500%"
9467,7538,"4,500%"
9495,9498,"4,500%"
9504,9527,"4,500%"
9511,5725,"4,500%"
9517,9274,"4,500%"
9517,8259,"4,500%"
9517,7794,"4,500%"
9517,6726,"4,500%"
9517,3578,"4,500%"
9517,3134,"4,500%"
9517,2933,"4,500%"
9517,2756,"4,500%"
9517,2658,"4,500%"
9517,639,"4,500%"
9519,8973,"4,500%"
9519,5971,"4,500%"
9532,9470,"4,500%"
9536,6410,"4,500%"
9558,9229,"4,500%"
9558,8998,"4,500%"
9558,4574,"4,500%"
9558,4570,"4,500%"
9558,4301,"4,500%"
9564,1013,"4,500%"
9570,9232,"4,500%"
9570,9229,"4,500%"
9570,9225,"4,500%"
9570,9131,"4,500%"
9570,9087,"4,500%"
9570,9071,"4,500%"
9570,9036,"4,500%"
9570,9016,"4,500%"
9570,9002,"4,500%"
9570,8997,"4,500%"
9570,8976,"4,500%"
9570,8910,"4,500%"
9570,8905,"4,500%"
9570,8866,"4,500%"
9570,4574,"4,500%"
9570,4570,"4,500%"
9674,9274,"4,500%"
9674,4301,"4,500%"
9838,9675,"4,500%"
9838,2919,"4,500%"
9903,8062,"4,500%"
9903,4356,"4,500%"
9903,3562,"4,500%"
9903,3303,"4,500%"
9911,6254,"4,500%"
9911,2054,"4,500%"
9912,4418,"4,500%"
9912,4021,"4,500%"
9915,4373,"4,500%"
9915,3578,"4,500%"
9915,2858,"4,500%"
9915,2756,"4,500%"
9918,4108,"4,500%"
9919,10042,"4,500%"
9919,10037,"4,500%"
9919,10035,"4,500%"
9919,10027,"4,500%"
9919,10017,"4,500%"
9919,10015,"4,500%"
9919,10013,"4,500%"
9919,10010,"4,500%"
9919,10009,"4,500%"
9919,10001,"4,500%"
9919,9999,"4,500%"
9919,9989,"4,500%"
9919,9978,"4,500%"
9919,9973,"4,500%"
9919,9972,"4,500%"
9919,9970,"4,500%"
9919,9969,"4,500%"
9919,9958,"4,500%"
9919,9956,"4,500%"
9919,9952,"4,500%"
9919,9951,"4,500%"
9919,9948,"4,500%"
9919,9939,"4,500%"
9919,9922,"4,500%"
9919,9921,"4,500%"
9919,9921,"4,500%"
9919,9907,"4,500%"
9919,9905,"4,500%"
9919,9900,"4,500%"
9919,9762,"4,500%"
9919,7923,"4,500%"
9919,7921,"4,500%"
9919,7919,"4,500%"
9919,7821,"4,500%"
9919,6737,"4,500%"
9919,6585,"4,500%"
9919,4789,"4,500%"
9919,4745,"4,500%"
9919,4645,"4,500%"
9919,4642,"4,500%"
9919,4619,"4,500%"
9919,4617,"4,500%"
9919,4515,"4,500%"
9919,4511,"4,500%"
9919,4509,"4,500%"
9919,4508,"4,500%"
9919,4507,"4,500%"
9919,4505,"4,500%"
9919,4504,"4,500%"
9919,4503,"4,500%"
9919,4502,"4,500%"
9919,4501,"4,500%"
9919,4500,"4,500%"
9919,4496,"4,500%"
9919,4495,"4,500%"
9919,4484,"4,500%"
9919,4480,"4,500%"
9919,4474,"4,500%"
9919,4473,"4,500%"
9919,4459,"4,500%"
9919,4453,"4,500%"
9919,4452,"4,500%"
9919,4447,"4,500%"
9919,4432,"4,500%"
9919,4424,"4,500%"
9919,4416,"4,500%"
9919,4408,"4,500%"
9919,4407,"4,500%"
9919,4394,"4,500%"
9919,4388,"4,500%"
9919,4384,"4,500%"
9919,4378,"4,500%"
9919,4365,"4,500%"
9919,4364,"4,500%"
9919,4350,"4,500%"
9919,4340,"4,500%"
9919,4332,"4,500%"
9919,4314,"4,500%"
9919,4310,"4,500%"
9919,4305,"4,500%"
9919,4303,"4,500%"
9919,4298,"4,500%"
9919,4297,"4,500%"
9919,4290,"4,500%"
9919,4288,"4,500%"
9919,4279,"4,500%"
9919,4274,"4,500%"
9919,4273,"4,500%"
9919,4268,"4,500%"
9919,4265,"4,500%"
9919,4261,"4,500%"
9919,4260,"4,500%"
9919,4259,"4,500%"
9919,4242,"4,500%"
9919,4235,"4,500%"
9919,4232,"4,500%"
9919,4223,"4,500%"
9919,4219,"4,500%"
9919,4217,"4,500%"
9919,4214,"4,500%"
9919,4209,"4,500%"
9919,4195,"4,500%"
9919,4169,"4,500%"
9919,4158,"4,500%"
9919,4146,"4,500%"
9919,4125,"4,500%"
9919,4123,"4,500%"
9919,4107,"4,500%"
9919,4104,"4,500%"
9919,4101,"4,500%"
9919,4098,"4,500%"
9919,4092,"4,500%"
9919,4074,"4,500%"
9919,4053,"4,500%"
9919,4049,"4,500%"
9919,4048,"4,500%"
9919,4046,"4,500%"
9919,4045,"4,500%"
9919,4036,"4,500%"
9919,4035,"4,500%"
9919,4026,"4,500%"
9919,4018,"4,500%"
9919,4009,"4,500%"
9919,4006,"4,500%"
9919,4003,"4,500%"
9919,3993,"4,500%"
9919,3989,"4,500%"
9919,3986,"4,500%"
9919,3983,"4,500%"
9919,3982,"4,500%"
9919,3971,"4,500%"
9919,3967,"4,500%"
9919,3966,"4,500%"
9919,3962,"4,500%"
9919,3950,"4,500%"
9919,3930,"4,500%"
9919,3926,"4,500%"
9919,3922,"4,500%"
9919,3914,"4,500%"
9919,3913,"4,500%"
9919,3906,"4,500%"
9919,3905,"4,500%"
9919,3904,"4,500%"
9919,3901,"4,500%"
9919,3897,"4,500%"
9919,3895,"4,500%"
9919,3886,"4,500%"
9919,3877,"4,500%"
9919,3868,"4,500%"
9919,3863,"4,500%"
9919,3847,"4,500%"
9919,3837,"4,500%"
9919,3832,"4,500%"
9919,3831,"4,500%"
9919,3828,"4,500%"
9919,3825,"4,500%"
9919,3825,"4,500%"
9919,3819,"4,500%"
9919,3808,"4,500%"
9919,3807,"4,500%"
9919,3801,"4,500%"
9919,3796,"4,500%"
9919,3795,"4,500%"
9919,3794,"4,500%"
9919,3772,"4,500%"
9919,3767,"4,500%"
9919,3766,"4,500%"
9919,3753,"4,500%"
9919,3751,"4,500%"
9919,3750,"4,500%"
9919,3744,"4,500%"
9919,3741,"4,500%"
9919,3734,"4,500%"
9919,3731,"4,500%"
9919,3725,"4,500%"
9919,3709,"4,500%"
9919,3703,"4,500%"
9919,3701,"4,500%"
9919,3695,"4,500%"
9919,3693,"4,500%"
9919,3691,"4,500%"
9919,3686,"4,500%"
9919,3683,"4,500%"
9919,3678,"4,500%"
9919,3674,"4,500%"
9919,3672,"4,500%"
9919,3671,"4,500%"
9919,3669,"4,500%"
9919,3667,"4,500%"
9919,3665,"4,500%"
9919,3651,"4,500%"
9919,3646,"4,500%"
9919,3625,"4,500%"
9919,3617,"4,500%"
9919,3614,"4,500%"
9919,3610,"4,500%"
9919,3597,"4,500%"
9919,3590,"4,500%"
9919,3584,"4,500%"
9919,3581,"4,500%"
9919,3575,"4,500%"
9919,3573,"4,500%"
9919,3558,"4,500%"
9919,3555,"4,500%"
9919,3543,"4,500%"
9919,3540,"4,500%"
9919,3533,"4,500%"
9919,3530,"4,500%"
9919,3525,"4,500%"
9919,3524,"4,500%"
9919,3510,"4,500%"
9919,3507,"4,500%"
9919,3504,"4,500%"
9919,3497,"4,500%"
9919,3494,"4,500%"
9919,3481,"4,500%"
9919,3480,"4,500%"
9919,3473,"4,500%"
9919,3468,"4,500%"
9919,3459,"4,500%"
9919,3447,"4,500%"
9919,3444,"4,500%"
9919,3339,"4,500%"
9919,3331,"4,500%"
9919,3321,"4,500%"
9919,3262,"4,500%"
9919,3241,"4,500%"
9919,3220,"4,500%"
9919,3216,"4,500%"
9919,3215,"4,500%"
9919,3210,"4,500%"
9919,3192,"4,500%"
9919,3183,"4,500%"
9919,3130,"4,500%"
9919,3116,"4,500%"
9919,3101,"4,500%"
9919,3100,"4,500%"
9919,3098,"4,500%"
9919,3079,"4,500%"
9919,3079,"4,500%"
9919,3077,"4,500%"
9919,3062,"4,500%"
9919,3055,"4,500%"
9919,3025,"4,500%"
9919,2991,"4,500%"
9919,2979,"4,500%"
9919,2968,"4,500%"
9919,2938,"4,500%"
9919,2928,"4,500%"
9919,2908,"4,500%"
9919,2905,"4,500%"
9919,2895,"4,500%"
9919,2873,"4,500%"
9919,2868,"4,500%"
9919,2857,"4,500%"
9919,2825,"4,500%"
9919,2774,"4,500%"
9919,2757,"4,500%"
9919,2725,"4,500%"
9919,2651,"4,500%"
9919,2053,"4,500%"
9919,1121,"4,500%"
9919,1110,"4,500%"
9919,1107,"4,500%"
9919,432,"4,500%"
9919,430,"4,500%"
9919,429,"4,500%"
9919,405,"4,500%"
9919,364,"4,500%"
9919,347,"4,500%"
9919,343,"4,500%"
9919,341,"4,500%"
9919,336,"4,500%"
9919,316,"4,500%"
9919,309,"4,500%"
9919,301,"4,500%"
9919,261,"4,500%"
9919,253,"4,500%"
9919,234,"4,500%"
9919,233,"4,500%"
9919,232,"4,500%"
9919,171,"4,500%"
9919,72,"4,500%"
9919,62,"4,500%"
9927,9928,"4,500%"
9927,2799,"4,500%"
9946,4378,"4,500%"
9950,3967,"4,500%"
9950,3408,"4,500%"
9950,3408,"4,500%"
9950,3408,"4,500%"
9950,3206,"4,500%"
9950,3134,"4,500%"
9953,405,"4,500%"
9954,9942,"4,500%"
9954,2364,"4,500%"
9955,10033,"4,500%"
9955,7876,"4,500%"
9968,10072,"4,500%"
9968,9960,"4,500%"
9968,111,"4,500%"
9974,10059,"4,500%"
9974,10005,"4,500%"
9974,9926,"4,500%"
9974,9916,"4,500%"
9974,4585,"4,500%"
9974,4356,"4,500%"
9974,3600,"4,500%"
9974,2396,"4,500%"
9974,736,"4,500%"
9974,516,"4,500%"
9974,494,"4,500%"
9974,479,"4,500%"
9974,473,"4,500%"
9974,109,"4,500%"
9974,108,"4,500%"
9991,2343,"4,500%"
9995,3505,"4,500%"
9997,10000,"4,500%"
9997,4021,"4,500%"
10000,10080,"4,500%"
10000,9443,"4,500%"
10000,8936,"4,500%"
10000,4144,"4,500%"
10000,4021,"4,500%"
10000,3943,"4,500%"
10000,3738,"4,500%"
10000,3570,"4,500%"
10000,3259,"4,500%"
10000,1075,"4,500%"
10000,750,"4,500%"
10000,10,"4,500%"
10003,10123,"4,500%"
10003,10112,"4,500%"
10003,9949,"4,500%"
10003,9138,"4,500%"
10003,9108,"4,500%"
10003,7584,"4,500%"
10003,4585,"4,500%"
1825,2248,"4,491%"
9254,9284,"4,491%"
9284,9291,"4,491%"
1230,1750,"4,464%"
1383,6747,"4,464%"
1392,6033,"4,455%"
2145,1316,"4,455%"
2078,2229,"4,437%"
2233,2132,"4,437%"
9638,9657,"4,437%"
9744,6850,"4,437%"
1468,7077,"4,428%"
2900,7660,"4,428%"
9650,6724,"4,428%"
704,5519,"4,419%"
1467,2135,"4,419%"
1529,5338,"4,410%"
1921,2709,"4,410%"
2166,4202,"4,410%"
2686,10080,"4,410%"
3420,5946,"4,410%"
3482,7230,"4,410%"
3774,2837,"4,410%"
7722,5664,"4,410%"
663,7158,"4,401%"
4756,3796,"4,401%"
9474,9365,"4,401%"
1628,1989,"4,392%"
2141,3262,"4,392%"
7784,3647,"4,392%"
1872,7113,"4,383%"
2018,1786,"4,383%"
9706,9867,"4,383%"
1293,1655,"4,365%"
9536,9408,"4,365%"
9908,9628,"4,356%"
1410,2118,"4,347%"
2092,2259,"4,347%"
1697,3318,"4,338%"
1761,2231,"4,338%"
544,4574,"4,329%"
112,2365,"4,320%"
1403,2174,"4,320%"
4029,3900,"4,320%"
4163,3903,"4,320%"
4364,3829,"4,320%"
8527,8612,"4,320%"
8835,8817,"4,320%"
8863,7974,"4,320%"
9131,9109,"4,320%"
7650,6719,"4,311%"
2602,3217,"4,302%"
1593,7256,"4,293%"
2010,2115,"4,293%"
2077,3877,"4,293%"
9633,9609,"4,293%"
1389,5601,"4,284%"
1731,1460,"4,284%"
9968,9942,"4,284%"
610,7573,"4,275%"
1618,1819,"4,275%"
2122,1916,"4,275%"
